nationality,query,title,words,sentiment,parlength,x,y
American,Henry James,The Turn of the Screw,42218,0.08209676744527038,54.38705583756345,14.544389,6.8010015
American,Henry James,Daisy Miller: A Study,21307,0.13000783947752403,39.75186567164179,16.014544,6.5072665
American,Henry James,The Beast in the Jungle,18548,0.07474334581879288,82.92207792207792,15.84059,6.7520633
American,Henry James,The Portrait of a Lady — Volume 1,116753,0.14175661068015075,50.151632302405496,12.1238,6.8601756
American,Henry James,Washington Square,63691,0.1161762777868344,42.739074550128535,13.064869,6.9694095
American,Henry James,The Portrait of a Lady — Volume 2,113469,0.11140775903551947,51.4365367180417,12.271117,6.9094205
American,Henry James,The Real Thing and Other Tales,67815,0.11573106116870213,79.89277652370203,12.956362,6.7646165
American,Henry James,The Ambassadors,162014,0.13293204962927785,61.81988742964353,12.3898115,6.66323
American,Henry James,The Jolly Corner,14152,0.08256195209032344,116.16,16.311514,6.9140596
American,Henry James,The American,133693,0.11166788777249932,50.20470676129996,10.585168,6.922018
American,Henry James,Confidence,75659,0.11602442877162365,43.507188039102935,12.923742,7.082105
American,Henry James,The Figure in the Carpet,15249,0.11228787314210638,98.1604938271605,15.974113,6.595805
American,Henry James,Italian Hours,125464,0.14861939761603526,439.24475524475525,14.047518,7.5139008
American,Henry James,The Golden Bowl — Complete,204419,0.12628962449499778,81.99759326113117,12.137921,6.692755
American,Henry James,What Maisie Knew,94832,0.10675385993016291,61.8604044357469,12.980207,6.7676115
American,Henry James,The Aspern Papers,38803,0.10067508825416455,64.13719008264462,14.755015,6.8524814
American,Henry James,"The Wings of the Dove, Volume 1 of 2",79973,0.1287889417582474,111.22809457579972,12.917909,6.7890043
American,Henry James,"The Bostonians, Vol. I (of II)",78980,0.12798691641365884,134.0916808149406,12.981546,7.0388765
American,Henry James,In the Cage,34769,0.10735635570133621,72.5,14.821971,6.6243935
American,Henry James,The Altar of the Dead,14674,0.1092440370476084,133.640350877193,16.246548,7.032283
American,Henry James,The Pupil,17272,0.1069347484203672,66.56133828996282,16.109613,6.662811
American,Henry James,The Europeans,58936,0.1436197442381732,39.84584450402145,12.457504,7.6009192
American,Henry James,The Princess Casamassima (Volume 1 of 2),102539,0.10222382550985053,84.51839738348323,12.543491,6.8526487
American,Henry James,The Awkward Age,136262,0.12063166343826122,36.76794387479762,12.173819,6.633613
American,Henry James,Embarrassments,61380,0.09708785428581236,106.219723183391,13.418516,6.9606824
American,Henry James,Roderick Hudson,131670,0.1262853165949416,57.86429512516469,11.011938,7.1600103
American,Henry James,"The Bostonians, Vol. II (of II)",82645,0.11790119460626985,78.85973282442748,13.026816,7.067716
American,Henry James,The Madonna of the Future,15246,0.10903905282350093,148.65420560747663,16.119986,7.051511
American,Henry James,Partial Portraits,100106,0.14259860077396258,228.13004484304932,14.453408,7.518915
American,Henry James,The Death of the Lion,14578,0.10514969484429701,96.22784810126582,16.246176,6.436061
American,Henry James,The Lesson of the Master,24433,0.1695112803740342,56.29565217391304,15.882766,6.7238846
American,Henry James,The Tragic Muse,211279,0.12389459588185353,53.55372529143436,12.05413,6.7243085
American,Henry James,"The Wings of the Dove, Volume II",104886,0.1272259234142998,59.15736040609137,12.69215,6.7107797
American,Henry James,The Spoils of Poynton,70293,0.09106030811189593,74.20042194092827,12.878769,6.8023796
American,Henry James,"Notes on Novelists, with Some Other Notes",137224,0.13763972493423,376.47860962566847,14.260381,7.4399953
American,Henry James,Four Meetings,10006,0.06215706845706858,31.866242038216562,16.339912,6.738257
American,Henry James,A Small Boy and Others,97754,0.11262606850861158,648.6688741721854,14.129573,7.3044662
American,Henry James,Views and Reviews,49796,0.13389046126528717,107.68659793814433,14.970186,7.1193733
French,Stendhal,Le rouge et le noir. English,193182,0.10579851001252147,57.41517599538373,11.654711,9.659746
French,Stendhal,De l'amour. English,110629,0.1550368640971692,50.90853391684902,12.676896,9.904929
French,Stendhal,La Chartreuse de Parme. English,196938,0.1199831782686233,89.93478260869566,10.967424,8.646143
French,Alexander Dumas,Twenty Years After,240807,0.11236916268346071,24.227945589117823,10.790439,9.194956
French,Alexander Dumas,"The Count of Monte Cristo, Illustrated",460383,0.09315909662439213,31.317043618739902,9.770947,7.518338
French,Alexander Dumas,Les trois mousquetaires. English,228993,0.10295459893189804,28.36180966469428,10.760628,9.184456
French,Alexander Dumas,The Man in the Iron Mask,173121,0.10095825906149956,32.064617663395666,10.920999,9.31181
French,Alexander Dumas,La tulipe noire. English,73074,0.10195881998497085,26.247844827586206,13.724918,8.497579
French,Alexander Dumas,The Vicomte De Bragelonne,188642,0.1279718982214092,29.256623536660506,10.846491,9.258454
French,Alexander Dumas,Celebrated Crimes (Complete),622808,0.08111940576141922,77.99888157077172,9.865774,7.4851933
French,Alexander Dumas,Louise de la Valliere,167188,0.11916274695770224,28.334575639505335,10.963039,9.272913
French,Alexander Dumas,Le meneur des loups. English,89353,0.09255788946020815,45.37696600710299,13.232773,9.990161
French,Alexander Dumas,Chicot the Jester,136047,0.10186155353615854,18.412099066179454,11.181099,9.1866255
French,Alexander Dumas,"Massacres of the South (1551-1815)
Celebrated Crimes",91128,0.07232217643845175,91.05771144278607,14.088795,8.681397
French,Alexander Dumas,"Balsamo, the Magician; or, The Memoirs of a Physician",93830,0.1081330903082641,25.39983866630815,11.671538,9.121136
French,Alexander Dumas,"The Conspirators
The Chevalier d'Harmental",130699,0.1064399735718264,37.58382810291207,11.452552,9.43192
French,Alexander Dumas,The Prussian Terror,82440,0.09878571563953739,36.10064516129032,13.90116,8.810937
French,Alexander Dumas,The Mesmerist's Victim,87384,0.09379696158284857,25.4304272517321,11.561081,9.161656
French,Victor Hugo,Les Miserables,560151,0.07766378730892852,43.039040415616164,9.951213,7.4771028
French,Victor Hugo,Notre-Dame de Paris,183229,0.08526853168147197,72.8633771386065,11.713809,9.149857
French,Victor Hugo,L'homme qui rit. English,204512,0.06546501605915211,44.703315881326354,12.8093405,8.9101
French,Victor Hugo,Histoire d'un crime. English,147950,0.06553081230233578,41.928790840547336,13.301155,8.828846
French,Victor Hugo,Ninety-Three,123000,0.05706096458079703,32.22242455775234,13.044162,9.071466
French,Victor Hugo,Les travailleurs de la mer. English,144585,0.06359928121104151,44.09931404712198,13.01729,8.61655
French,Victor Hugo,La Légende des Siècles,58991,0.07483045330900032,66.09432234432235,16.750563,7.4350815
French,Victor Hugo,William Shakespeare,98057,0.10706090463820438,93.67708333333333,14.585113,8.280638
French,Victor Hugo,"Hans of Iceland, Vol. 2 of 2; The Last Day of a Condemned",75517,0.03759472715131043,38.63677130044843,13.57737,8.89019
French,Victor Hugo,Napoleon the Little,73768,0.06236700598517258,72.74577861163228,14.613639,8.359288
French,Victor Hugo,"Under Sentence of Death; Or, a Criminal's Last Hours",80583,0.04714904745753953,41.12531203195207,13.878514,8.819036
French,Victor Hugo,"Hans of Iceland, Vol. 1 of 2",76456,0.06908851595117035,34.923388913925194,13.34715,8.987377
French,Gustave Flaubert,Madame Bovary,115443,0.06938230882775999,41.50700682716493,13.130989,10.64677
French,Gustave Flaubert,A Simple Soul,12084,0.05465855024196605,56.732394366197184,16.96594,7.3487735
French,Gustave Flaubert,"Sentimental Education; Or, The History of a Young Man. Volume 1",86028,0.07798642688332715,35.89412255106294,14.030286,9.390925
French,Gustave Flaubert,Salammbo,105528,0.04912172682805515,54.889408099688474,13.910013,9.062503
French,Gustave Flaubert,La tentation de saint Antoine. English,50370,0.0821664221812267,28.81761006289308,16.487843,7.690092
French,Gustave Flaubert,"Three short works
The Dance of Death, the Legend of Saint Julian the Hospitaller, a Simple Soul.",24737,0.07359214705380591,51.643006263048015,16.564722,7.5614038
French,Gustave Flaubert,Herodias,13317,0.07288391450644549,43.80592105263158,17.13772,7.2502804
French,Gustave Flaubert,"Bouvard and Pécuchet: A Tragi-comic Novel of Bourgeois Life, part 1",75977,0.06482130578076703,30.5267892061009,14.530371,8.234478
French,Gustave Flaubert,Education sentimentale. English,86347,0.08765980954594911,32.20723071188968,14.098624,9.390779
French,Gustave Flaubert,"Bouvard and Pécuchet: A Tragi-comic Novel of Bourgeois Life, part 2",74087,0.10699134370812155,43.45682613768962,14.569611,8.426579
French,Gustave Flaubert,Over Strand and Field: A Record of Travel through Brittany,33855,0.07714482223926014,91.99728260869566,16.515497,7.52714
French,Honore de Balzac,Father Goriot,103582,0.11147353474674829,56.466773847802784,12.442065,9.478304
French,Honore de Balzac,Sarrasine,13259,0.13700332953917901,61.61467889908257,16.550142,7.6275773
French,Honore de Balzac,The Girl with the Golden Eyes,27968,0.11961507451227535,75.06896551724138,15.883571,7.9887652
French,Honore de Balzac,The Human Comedy: Introductions and Appendix,18143,0.13475078998388076,105.43010752688173,16.81832,7.4055667
French,Honore de Balzac,Cousin Betty,154481,0.12107178406643301,42.47019152953871,11.817385,9.664099
French,Honore de Balzac,Chef d'oeuvre inconnu. English,10639,0.13865733890649165,58.77900552486188,16.91551,7.1754823
French,Honore de Balzac,The Magic Skin,96717,0.10931887744987089,64.16084377059987,12.535042,9.766642
French,Honore de Balzac,"Droll Stories — Complete
Collected from the Abbeys of Touraine",170496,0.17988103531880897,82.70611057225995,11.124341,8.994407
French,Honore de Balzac,Eugenie Grandet,65636,0.0993721066959998,47.68409742120344,13.328245,9.208188
French,Honore de Balzac,A Passion in the Desert,5354,0.08033515881708654,63.73809523809524,17.394112,7.1560574
French,Honore de Balzac,Colonel Chabert,24150,0.06141006560777992,47.04588910133843,16.05522,7.967189
French,Honore de Balzac,Le lys dans la vallée. English,100948,0.11522311814704395,96.03903345724908,12.300379,9.706478
French,Honore de Balzac,"The Physiology of Marriage, Complete",114222,0.14155700841906146,64.50841933731668,12.626395,9.791542
French,Honore de Balzac,Illusions Perdues. English,251204,0.12984165866011924,63.51371386212009,11.423048,9.34286
French,Honore de Balzac,At the Sign of the Cat and Racket,21403,0.11936474536120716,99.73853211009174,16.567451,7.6872087
French,Honore de Balzac,Le curé de village. English,92395,0.08527195211859431,73.97091194968553,12.122839,9.586252
French,Honore de Balzac,Catherine De Medici,112117,0.098514753593107,62.64369093941078,11.701189,9.08594
French,Honore de Balzac,Gobseck,22781,0.10579340148403385,50.52060737527115,15.948785,7.8663616
French,Honore de Balzac,Cousin Pons,112562,0.10464506703012089,53.27842770238652,12.346631,9.430384
French,Honore de Balzac,The Atheist's Mass,6878,0.1622400356488953,96.36486486486487,17.068434,7.07975
French,Honore de Balzac,A Woman of Thirty,70483,0.10161632780401356,63.742138364779876,12.698005,9.592013
French,Honore de Balzac,Scenes from a Courtesan's Life,192606,0.09376240380976167,42.846337752662464,11.618276,9.569831
French,Honore de Balzac,Seraphita,51167,0.11173735253950133,75.63917525773196,15.3577585,8.0896845
French,Honore de Balzac,An Episode under the Terror,6728,0.04960355822319014,53.44094488188976,16.93384,6.9934726
French,Honore de Balzac,The Chouans,108755,0.07756453739204723,51.24777517564403,12.072799,9.547875
French,Honore de Balzac,Rise and Fall of Cesar Birotteau,108142,0.10216413763370906,60.15592853275582,12.084585,9.481722
French,Honore de Balzac,La Grande Breteche,8106,0.07148690025252533,63.723076923076924,16.921032,7.173974
French,Honore de Balzac,The Thirteen,130163,0.1200889225745267,72.20888157894737,11.937151,9.719117
French,Honore de Balzac,Adieu,15320,0.001959030215108683,46.78419452887538,16.852516,7.3505564
French,Honore de Balzac,The Two Brothers,106949,0.08421628522460822,58.05388272583201,12.126511,9.454922
French,Honore de Balzac,Sons of the Soil,116209,0.09414052602617291,59.575634517766495,11.9745455,9.500753
French,Honore de Balzac,Pierre Grassou,7865,0.1710243920911834,44.91803278688525,17.25003,6.8994493
French,Honore de Balzac,Bureaucracy,75682,0.11220094775931888,57.152542372881356,12.65562,9.270304
French,Honore de Balzac,Study of a Woman,3599,0.1426263338269918,39.6,17.286592,7.002118
French,Honore de Balzac,The Vicar of Tours,25185,0.07038032177741678,84.00662251655629,16.366922,7.4715257
French,Honore de Balzac,The Marriage Contract,49196,0.13442518945553933,65.38569604086845,15.867967,8.124624
French,Honore de Balzac,"Ferragus, Chief of the Dévorants",44930,0.10096550267749005,65.76285714285714,15.876279,8.157418
French,Honore de Balzac,Z. Marcas,9961,0.07804631226571247,56.6875,16.76579,7.24065
French,Honore de Balzac,The Country Doctor,101110,0.11031222358385091,86.21750212404417,12.608973,9.711331
French,Honore de Balzac,Melmoth Reconciled,18495,0.07230870087004286,60.45483870967742,16.107193,7.6275487
French,Emile Zola,Germinal,177993,0.02050408725684617,56.25568900126422,12.964803,10.658008
French,Emile Zola,Theresa Raquin,70872,0.013582576325879343,60.853218884120174,14.32567,9.031514
French,Emile Zola,Au bonheur des dames. English,164710,0.06148515079231267,68.34439834024896,13.09615,10.629321
French,Emile Zola,L'Assommoir,155789,0.0616156797016832,66.93436293436294,13.033202,10.745343
French,Emile Zola,Four Short Stories By Emile Zola,207341,0.05743152682993066,57.187396807925154,13.016717,10.761723
French,Emile Zola,His Masterpiece,144485,0.06238650956207424,67.97931358721203,13.226423,10.496029
French,Emile Zola,The Monomaniac (La bête humaine),136383,0.048776399193974196,59.04372294372294,13.067957,10.408832
French,Emile Zola,Le ventre de Paris. English,134350,0.07902312866006579,90.4388440860215,13.44491,10.410006
French,Emile Zola,La Fortune des Rougon. English,128091,0.06806743470868547,88.39283252929015,12.854766,10.4633255
French,Emile Zola,Money (L'Argent),158993,0.07976359470968776,90.7642694063927,12.9408,10.19772
French,Emile Zola,The Joy of Life [La joie de vivre],132618,0.05742191099638236,63.302147971360384,12.818527,10.074897
French,Emile Zola,The Rush for the Spoil (La Curée): A Realistic Novel,118452,0.08916154374402613,75.50669216061185,13.059832,10.309538
French,Emile Zola,The Flood,8144,0.06999852203083216,41.642857142857146,17.325167,6.92682
French,Emile Zola,Doctor Pascal,119473,0.08684474944112265,64.74432432432432,12.845433,10.290164
French,Emile Zola,The Downfall (La Débâcle): A Story of the Horrors of War,227537,0.034779086305283834,96.78562313908975,12.92576,10.619049
French,Emile Zola,"The Three Cities Trilogy: Lourdes, Complete",206221,0.08314311467092644,97.89730241362992,12.754631,10.526244
French,Emile Zola,Fruitfulness,172092,0.09540139056207847,83.98780487804878,12.672695,10.414222
French,Emile Zola,Abbe Mouret's Transgression,127554,0.09396989957942983,67.41235480464626,13.387574,10.360583
French,Emile Zola,For a Night of Love,8391,0.024105179470813094,54.48701298701299,17.500397,7.0193014
French,Emile Zola,Piping Hot! (Pot-Bouille): A Realistic Novel,135925,0.05780000387624266,44.45739471106758,12.923756,10.5202465
French,Emile Zola,A Love Episode,117967,0.07821142597896404,54.81000926784059,13.5966835,10.240826
French,Emile Zola,Truth [Vérité],247063,0.0817310181549289,101.37997537956504,12.595731,10.460393
French,Emile Zola,His Excellency [Son Exc. Eugène Rougon],150775,0.09369991415474486,69.07008703618872,12.925436,10.3721695
French,Emile Zola,The Conquest of Plassans (La Conquête de Plassans),137027,0.09485809200490963,52.36071837982423,13.130132,10.434027
French,Emile Zola,Claude's Confession,58075,0.050312608359267805,73.88676844783716,15.290514,7.8678794
French,Emile Zola,"The Fête At Coqueville
1907",10830,0.08640163837293198,64.96407185628742,17.383291,7.0540166
French,Emile Zola,"The Attack on the Mill, and Other Sketches of War",30061,0.08447494739954561,65.13924050632912,15.723162,7.4067454
Russian,Nikolai Gogol,Dead Souls,141895,0.09687057061863955,69.65897939156035,12.88785,9.6405325
Russian,Nikolai Gogol,"The Mantle, and Other Stories",55000,0.07270940717694203,51.95586854460094,14.005934,8.958099
Russian,Nikolai Gogol,Revizor. English,29244,0.11013080634404096,27.34911792014856,15.791861,6.599079
Russian,Nikolai Gogol,"Taras Bulba, and Other Tales",108793,0.07927429894297715,79.7086383601757,13.963169,9.636313
Russian,Nikolai Gogol,Cossack Tales,72521,0.094117292166785,77.9001074113856,13.801042,9.018386
Russian,Ivan Turgenev,Fathers and Sons,79660,0.08447962314053642,35.834454912516826,14.168764,9.588209
Russian,Ivan Turgenev,The Torrents of Spring,85512,0.08930790435194241,51.002962085308056,13.471731,10.364312
Russian,Ivan Turgenev,"First love, and other stories",75968,0.09119164778644061,44.981732469063054,13.44192,9.831141
Russian,Ivan Turgenev,"A Sportsman's Sketches
Works of Ivan Turgenev, Volume I",68777,0.06250358401868134,45.52739273927393,13.75337,9.976056
Russian,Ivan Turgenev,"A Sportsman's Sketches, Volume 2
Works of Ivan Turgenev, Volume 2",67642,0.06320366913010872,59.62247585601405,13.881292,9.87822
Russian,Ivan Turgenev,Virgin Soil,95593,0.07922418992143507,37.82912391475927,13.748956,10.32668
Russian,Ivan Turgenev,The Diary of a Superfluous Man and Other Stories,65998,0.08028897803999994,63.767083734359964,13.732745,9.941357
Russian,Ivan Turgenev,Nakanune. English,58795,0.08313084771854001,46.51503164556962,14.129297,9.811244
Russian,Ivan Turgenev,A Desperate Character and Other Stories,71227,0.07307989594349447,41.92903225806452,13.865166,10.222926
Russian,Ivan Turgenev,Rudin: A Novel,49799,0.1134958891233788,35.688395415472776,14.527643,9.126455
Russian,Ivan Turgenev,A House of Gentlefolk,61303,0.09190204066010087,56.82564575645756,14.049795,9.901681
Russian,Ivan Turgenev,Dym. English,65804,0.08025634855815267,51.88119590873328,14.053179,9.706095
Russian,Ivan Turgenev,"Knock, Knock, Knock and Other Stories",62685,0.05973487243566375,41.826201448321264,13.837615,10.040626
Russian,Ivan Turgenev,"A Lear of the Steppes, etc.",64384,0.07508733095592335,54.16375727348296,13.897619,10.113713
Russian,Ivan Turgenev,"The Rendezvous
1907",3311,0.015161514328180954,44.74324324324324,17.330633,6.954627
Russian,Ivan Turgenev,The Jew and Other Stories,67635,0.06823181914704687,43.36043533930858,13.960067,10.150529
Russian,Ivan Turgenev,Annouchka: A Tale,19239,0.07812557416068762,40.99150743099788,15.744154,7.263254
Russian,Ivan Turgenev,"Liza; Or, 'A Nest of Nobles'",69617,0.09755916262828918,49.674269422665716,14.048972,9.920784
Russian,Ivan Turgenev,A Nobleman's Nest,61603,0.08765301082823063,57.139834406623734,14.021521,9.87643
Russian,Fyodor Dostoevsky,The Brothers Karamazov,350244,0.07032943803016176,60.08081325815821,10.019853,7.399276
Russian,Fyodor Dostoevsky,Crime and Punishment,203395,0.04690882349901437,52.03784198414728,10.364912,7.4422574
Russian,Fyodor Dostoevsky,Notes from the Underground,44100,0.07159805815770487,88.52894211576846,14.880618,8.415678
Russian,Fyodor Dostoevsky,The Idiot,241471,0.08070558786404881,46.86213517665131,10.275114,7.3906074
Russian,Fyodor Dostoevsky,The Possessed (The Devils),253358,0.06603049754503898,50.03109624089746,10.333908,7.4961143
Russian,Fyodor Dostoevsky,"White Nights and Other Stories
The Novels of Fyodor Dostoevsky, Volume X",118448,0.09017498188867311,70.93313432835821,13.709189,10.182721
Russian,Fyodor Dostoevsky,Short Stories,80482,0.08125842543778704,50.29943855271366,13.855775,10.102221
Russian,Fyodor Dostoevsky,Igrok. English,60241,0.08587253954020958,58.50097087378641,14.734396,8.9386015
Russian,Fyodor Dostoevsky,"The House of the Dead; or, Prison Life in Siberia
with an introduction by Julius Bramont",122912,0.07571104126794358,70.40239043824701,12.782494,9.465281
Russian,Fyodor Dostoevsky,Poor Folk,54045,0.07428346833990021,190.32746478873239,14.797916,8.605267
Russian,Fyodor Dostoevsky,"Stavrogin's Confession and The Plan of The Life of a Great Sinner
With Introductory and Explanatory Notes",31854,0.07471067544629761,41.98348017621145,15.906246,7.1893682
Russian,Fyodor Dostoevsky,Uncle's Dream; and The Permanent Husband,98994,0.10422568512119247,41.521431543903454,13.720845,10.158161
Russian,Leo Tolstoy,War and Peace,561684,0.08250228123082082,49.861101306036005,9.94204,7.368092
Russian,Leo Tolstoy,Anna Karenina,349249,0.10013487518174351,47.09466182600511,9.936526,7.374914
Russian,Leo Tolstoy,"What Men Live By, and Other Tales",18755,0.11289529248616567,44.244131455399064,15.936021,7.352727
Russian,Leo Tolstoy,What Is Art?,79182,0.11486217663557358,82.22152466367713,14.766583,8.0011425
Russian,Leo Tolstoy,Master and Man,19152,0.03649981626238318,45.756563245823386,16.72256,6.8078933
Russian,Leo Tolstoy,The Kreutzer Sonata and Other Stories,63883,0.06423799294247085,53.29450915141431,14.142103,9.082115
Russian,Leo Tolstoy,A Letter to a Hindu,5734,0.08386832415416809,84.32352941176471,17.373243,7.0071554
Russian,Leo Tolstoy,Tolstoy on Shakespeare: A Critical Essay on Shakespeare,34524,0.08146196718530359,82.14345114345114,16.670061,7.4993243
Russian,Leo Tolstoy,"'The Kingdom of God Is Within You'
Christianity Not as a Mystic Religion but as a New Theory of Life",123364,0.07008093033100618,92.02024584237165,14.706709,8.329734
Russian,Leo Tolstoy,Childhood,38434,0.07554792516314589,70.47619047619048,15.134791,8.043573
Russian,Leo Tolstoy,Resurrection,172315,0.07660111418862582,49.12250712250712,10.537651,7.40869
Russian,Leo Tolstoy,Father Sergius,17520,0.07935448871491457,45.27131782945737,16.486551,6.964394
Russian,Leo Tolstoy,Where Love is There God is Also,5126,0.11617999105722336,33.15384615384615,16.983896,6.8852286
Russian,Leo Tolstoy,The Cossacks: A Tale of 1852,61771,0.0961825727924569,45.808573540280854,13.726622,9.738328
Russian,Leo Tolstoy,Sevastopol,47089,0.06220856795593657,46.831963470319636,15.539439,7.384386
Russian,Leo Tolstoy,My Religion,74246,0.06595675575764995,127.45210084033613,14.813711,8.260812
Russian,Leo Tolstoy,"The Forged Coupon, and Other Stories",57624,0.09130612849645052,61.06849315068493,14.004521,8.869519
Russian,Leo Tolstoy,"Fables for Children, Stories for Children, Natural Science Stories, Popular Education, Decembrists, Moral Tales",140759,0.07858429909563018,44.26943326107154,11.109944,7.831618
Russian,Leo Tolstoy,The Power of Darkness,28013,0.039994643273889914,22.996810207336523,15.709741,6.5217934
Russian,Leo Tolstoy,The Devil,19691,0.08797650433450697,48.42014742014742,16.257109,7.024219
Russian,Leo Tolstoy,Youth,65221,0.10318103036880256,109.43120805369128,14.375125,9.107413
